ignition_type,fuel_type,body_type,kilometers_driven,transmission,owner_no,owner,manufacturer,model,model_year,central_variant_id,variant_name,price,priceActual,priceSaving,priceFixedText,trendingText,heading,car_links,features,registration_year,insurance,Fuel_type,kms_driven,rto,ownership,engine_displacement,Transmission,year_of_manufacture,engine,max_power,torque,wheel_size,seats,color,engine_type,displacement,engine_max_power,engine_max_torque,no_of_cylinders,values_per_cylinder,fuel_suppy_system,turbo_charger,length,width,height,wheel_base,kerb_weight,gear_box,drive_type,steering_type,seating_capacity,front_brake_type,rear_brake_type,tyre_type,alloy_wheel_size,no_of_doors,cargo_volumn,City
0,Petrol,SUV,"11,000",Manual,1,1st Owner,Kia,Kia Seltos,2021,8098,Anniversary Edition,₹ 13.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Kia-Seltos-Anniversary-Edition-cars-Kolkata_0be54dfe-8c34-4390-8063-bfd9655a158a.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Nov 2021,Comprehensive,Petrol,"11,000 Kms",WB74,First Owner,1497 cc,Manual,2021.0,1497 CC,113.4bhp,144nm,R17,5,Grey,Smartstream G1.5,1497,113.4bhp@6300rpm,144nm@4500rpm,4.0,4.0,MPI,No,4315mm,1800mm,1645mm,2610mm,1335,6-Speed,2WD,Electric,5,Disc,Disc,"Tubeless,Radial",R17,5,433,Kolkata
0,Diesel,SUV,"10,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2021,7801,W11 Option,₹ 14.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W11-Option-cars-Kolkata_52da54e3-e0fa-4bc1-9703-b64e221a798d.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Mar 2021,Third Party insurance,Diesel,"10,000 Kms",WB42,First Owner,2179 cc,Manual,2021.0,2179 CC,152.87bhp,360Nm,R18,7,White,mHawk155 Diesel Engine,2179,152.87bhp@3750rpm,360Nm@1750-2800rpm,4.0,4.0,Direct Injection,Yes,4585mm,1890mm,1785mm,2700mm,1685,6 Speed,FWD,Power,7,Ventilated Disc,Disc,Tubeless Tyres,R18,5,,Kolkata
0,Petrol,SUV,"40,000",Manual,1,1st Owner,Hyundai,Hyundai Venue,2021,6942,S BSIV,₹ 6.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-S-Bsiv-cars-Kolkata_26242824-46ae-4163-ba69-612115cd3b46.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",2021,Third Party insurance,Petrol,"40,000 Kms",,First Owner,1197 cc,Manual,2021.0,1197 CC,81.86bhp,115Nm,,5,Others,,1197,81.86bhp@6000rpm,115Nm@4000rpm,4.0,4.0,,No,3995 mm,1770 mm,1605 mm,2500 mm,1080,5-Speed,FWD,Power,5,Disc,Drum,Radial,,5,350,Kolkata
0,Petrol,MUV,"25,000",Manual,1,1st Owner,Honda,Honda Mobilio,2014,1360,V i-VTEC,₹ 4 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Honda-Mobilio-V-I-vtec-cars-Kolkata_42cba775-8c53-471d-8880-f83791909f81.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Nov 2014,Comprehensive,Petrol,"25,000 Kms",WB06,First Owner,1497 cc,Manual,2014.0,1497 CC,117.3bhp,145Nm,15,7,White,i-VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-FI,No,4386mm,1683mm,1603mm,2652mm,1161Kg,5 Speed,FWD,Power,7,Disc,Drum,"Tubeless,Radial",15,5,223-litres,Kolkata
0,Diesel,SUV,"55,000",Manual,1,1st Owner,Mahindra,Mahindra Scorpio,2021,7764,S5,₹ 12.70 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Mahindra-Scorpio-S5-cars-Kolkata_e1a28181-733f-4d14-9d5a-f0288d2ebc8b.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Mar 2021,Comprehensive,Diesel,"55,000 Kms",WB94,First Owner,2179 cc,Manual,2021.0,2179 CC,136.78bhp,319Nm,,7,White,mHawk Diesel Engine,2179,136.78bhp@3750rpm,319Nm@1800-2800rpm,4.0,4.0,CRDi,Yes,4456,1820,1995,2680,1725,6 Speed,,,7,Ventilated Disc,Drum,"Radial, Tubeless",,5,,Kolkata
0,Petrol,Hatchback,"80,000",Manual,4,4th Owner,Maruti,Maruti Swift,2010,4194,1.2 LXi BSIII,₹ 1.65 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Maruti-Swift-1.2-Lxi-Bsiii-cars-Kolkata_e104d7ed-81b9-4413-b047-422012e52013.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",2010,Third Party insurance,Petrol,"80,000 Kms",,Fourth Owner,1197 cc,Manual,2010.0,1197 CC,85ps ,113Nm ,14,5,Others,In-Line Engine,1197,"85ps @ 6,000rpm","113Nm @ 4,500rpm",4.0,4.0,MPFI,Yes,3760mm,1690mm,1530mm,2390mm,1010kg,5 Speed,,Power,5,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232 litres,Kolkata
0,Petrol,SUV,"8,126",Manual,1,1st Owner,Hyundai,Hyundai Venue,2021,7675,SX Turbo,₹ 9.70 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Turbo-cars-Kolkata_0a46dccb-b820-454d-a2ce-cc83967ddbbf.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Oct 2021,Comprehensive,Petrol,"8,126 Kms",WB16,First Owner,998 cc,Manual,2021.0,998 CC,118.35bhp,172Nm,,5,Blue,Kappa 1.0 L Turbo GDi Petrol,998,118.35bhp@6000rpm,172Nm@1500-4000rpm,3.0,4.0,GDi,Yes,3995 mm,1770 mm,1605 mm,2500 mm,1340,6-Speed,FWD,Electric,5,Disc,Drum,Radial,,5,350,Kolkata
0,Petrol,Hatchback,"42,000",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2016,4320,AMT VXI Option,₹ 3.30 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Amt-Vxi-Option-cars-Kolkata_afd2c022-121b-41eb-9075-dc0f798ec053.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Dec 2016,Comprehensive,Petrol,"42,000 Kms",WB08,First Owner,998 cc,Automatic,2016.0,998 CC,67bhp,90Nm,,5,Silver,K10B Petrol Engine,998,67bhp@6000rpm,90Nm@3500rpm,3.0,4.0,,No,3599mm,1495mm,1700mm,2400mm,895kg,5 Speed,FWD,Power,5,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,Kolkata
0,Diesel,Sedan,"32,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2013,4242,VDI,₹ 3.70 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vdi-cars-Kolkata_bd6defee-9ae3-4a32-a661-5aa8f0dff470.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",Nov 2013,Comprehensive,Diesel,"32,000 Kms",WB02,Second Owner,1248 cc,Manual,2013.0,1248 CC,74bhp,190Nm,14,5,Grey,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDI,Yes,3995mm,1695mm,1555mm,2430mm,1060kg,5 Speed,FWD,Power,5,Ventilated Disc,Drum,"Tubeless,Radial",14,4,320 liters,Kolkata
0,Petrol,Hatchback,"11,736",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,3921,LXI,₹ 3.08 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-cars-Kolkata_3e3f397a-31a3-43f9-aeb0-395d0ac8469a.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",Sept 2019,Comprehensive,Petrol,"11,736 Kms",WB26,First Owner,796 cc,Manual,2019.0,796 CC,47.3bhp,69Nm,,5,Grey,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,MPFi,No,3430mm,1490mm,1475mm,2360mm,720kg,5 Speed,FWD,Power,5,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,Kolkata
0,Petrol,Hatchback,"21,679",Manual,1,1st Owner,Hyundai,Hyundai i10,2014,1570,Sportz,₹ 2.85 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Sportz-cars-Kolkata_002c5151-0e56-4986-877b-392870ad0b2c.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Day Night Rear View Mirror, Cd Player",Apr 2014,Comprehensive,Petrol,"21,679 Kms",WB24,First Owner,1197 cc,Manual,2014.0,1197 CC,78.9bhp,111.8Nm,13,5,Silver,DOHC Kappa2 Engine,1197,78.9bhp@6000rpm,111.8Nm@4000rpm,4.0,4.0,MPFI,No,3585mm,1595mm,1550mm,2380mm,960,5 Speed,FWD,Power,5,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,Kolkata
0,Diesel,SUV,"39,000",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2017,4299,ZDi,₹ 7 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Zdi-cars-Kolkata_589a6616-2ea6-4138-9f3b-e320c4ed5760.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Nov 2017,Third Party insurance,Diesel,"39,000 Kms",WB52,First Owner,1248 cc,Manual,2017.0,1248 CC,88.5bhp,200Nm,16,5,White,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,3995mm,1790mm,1640mm,2500mm,1190kg,5 Speed,FWD,Power,5,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,Kolkata
0,Petrol,Hatchback,"11,333",Manual,1,1st Owner,Maruti,Maruti Alto 800,2021,7075,VXI BSVI,₹ 3.67 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-Bsvi-cars-Kolkata_cc649c0f-039f-4bc4-b3c1-20920b69744d.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Sept 2021,Comprehensive,Petrol,"11,333 Kms",Wb08,First Owner,796 cc,Manual,2021.0,796 CC,47.33bhp,69Nm,,5,Grey,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,3445mm,1515mm,1475mm,2360mm,762kg,5 Speed,,,5,Disc,Drum,Tubeless Tyres,,5,,Kolkata
0,Petrol,Hatchback,"13,440",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,7073,LXI,₹ 3.19 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-cars-Kolkata_4757437c-0c44-4a99-8a46-dacc1808ff32.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",Sept 2019,Comprehensive,Petrol,"13,440 Kms",Wb10,First Owner,796 cc,Manual,2019.0,796 CC,47.33bhp,69Nm,,5,Blue,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,3445,1515,1475,2360,755,5 Speed,,,5,Disc,Drum,Tubeless Tyres,,5,,Kolkata
0,Diesel,Sedan,"46,900",Automatic,2,2nd Owner,Skoda,Skoda Superb,2019,3195,Style 2.0 TDI AT,₹ 16.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Skoda-Superb-Style-2.0-Tdi-At-cars-Kolkata_d9c48260-e9b4-48b7-a453-cbea16130506.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Aug 2019,Third Party insurance,Diesel,"46,900 Kms",WB02,Second Owner,1968 cc,Automatic,2019.0,1968 CC,174.5bhp,350Nm,17,5,White,Diesel Engine,1968,174.5bhp@3600-4000rpm,350Nm@1500-3500rpm,4.0,4.0,Direct Injection,Yes,4861mm,1864mm,1483mm,2841mm,1565kg,6 Speed,FWD,Power,5,Disc,Disc,"Tubeless,Radial",17,5,625,Kolkata
0,Cng,Hatchback,"18,930",Manual,1,1st Owner,Maruti,Maruti Wagon R,2020,7583,CNG LXI,₹ 4.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Cng-Lxi-cars-Kolkata_8f22a43f-305c-43c9-a763-14ea27335f90.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Feb 2020,Comprehensive,CNG,"18,930 Kms",WB96,First Owner,998 cc,Manual,2020.0,998 CC,58.33bhp,78Nm,,5,Silver,K10B Petrol Engine,998,58.33bhp@5500rpm,78Nm@3500rpm,3.0,4.0,MPFI,No,3655 mm,1620 mm,1675 mm,2435 mm,905-910kg,5 Speed,FWD,Power,5,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,Kolkata
0,Diesel,SUV,"80,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2018,3807,W10 2WD,₹ 10 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W10-2wd-cars-Kolkata_57528edf-6157-4b55-b1ef-7c7e8ba3911e.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Apr 2018,Third Party insurance,Diesel,"80,000 Kms",WB42,First Owner,2179 cc,Manual,2018.0,2179 CC,140bhp,330Nm,17,7,White,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,Direct Injection,Yes,4585mm,1890mm,1785mm,2700mm,2010,6 Speed,FWD,Power,7,Disc,Disc,Tubeless Tyres,17,5,720-litres,Kolkata
0,Cng,Hatchback,"17,851",Manual,1,1st Owner,Maruti,Maruti Wagon R,2020,7583,CNG LXI,₹ 4.70 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Cng-Lxi-cars-Kolkata_8d658e1e-70b5-412a-ad36-bfd151fe52d8.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Jul 2020,Comprehensive,CNG,"17,851 Kms",WB42,First Owner,998 cc,Manual,2020.0,998 CC,58.33bhp,78Nm,,5,White,K10B Petrol Engine,998,58.33bhp@5500rpm,78Nm@3500rpm,3.0,4.0,MPFI,No,3655 mm,1620 mm,1675 mm,2435 mm,905-910kg,5 Speed,FWD,Power,5,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,Kolkata
0,Petrol,Hatchback,"22,392",Manual,1,1st Owner,Maruti,Maruti Alto 800,2021,7075,VXI BSVI,₹ 3.40 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-Bsvi-cars-Kolkata_a3d9b73f-e207-435d-87dc-229add283a0c.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Jul 2021,Comprehensive,Petrol,"22,392 Kms",WB52,First Owner,796 cc,Manual,2021.0,796 CC,47.33bhp,69Nm,,5,Blue,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,3445mm,1515mm,1475mm,2360mm,762kg,5 Speed,,,5,Disc,Drum,Tubeless Tyres,,5,,Kolkata
0,Petrol,MUV,"29,017",Manual,1,1st Owner,Kia,Kia Carens,2022,8785,Luxury Plus Turbo 2022-2023,₹ 14.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Kia-Carens-Luxury-Plus-Turbo-2022-2023-cars-Kolkata_be3ef359-ebe7-4493-8924-27ad1bb5fa37.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Jun 2022,Comprehensive,Petrol,"29,017 Kms",WB24,First Owner,1353 cc,Manual,2022.0,1353 CC,138.05bhp,242nm,16,7,Dark Blue,Smartstream G1.4 T-GDi,1353,138.05bhp@6000rpm,242nm@1500-3200rpm,4.0,4.0,GDi,Yes,4540mm,1800mm,1708mm,2780mm,1560,6-Speed,2WD,Power,7,Disc,Disc,"Tubeless, Radial",16,5,,Kolkata
0,Petrol,SUV,"9,000",Manual,1,1st Owner,Jeep,Jeep Compass,2021,7655,1.4 Sport Plus,₹ 15.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Jeep-Compass-1.4-Sport-Plus-cars-Kolkata_d5cd5e27-dfd7-458e-a80e-d0f696a72527.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",Oct 2021,Comprehensive,Petrol,"9,000 Kms",WB66,First Owner,1368 cc,Manual,2021.0,1368 CC,160bhp,250Nm,,5,White,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,4395mm,1818mm,1640mm,2636mm,1537 kgs,6 Speed,4X2,Power,5,Disc,Discs,"Radial, Tubless",,5,408-litres,Kolkata
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Maruti,Maruti Zen,2003,4389,LX BSII,"₹ 50,000 ",,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Maruti-Zen-Lx-Bsii-cars-Kolkata_ea03a808-cbae-4109-ba9e-00179b9f633b.htm,"Remote Fuel Lid Opener, Low Fuel Warning Light, Air Conditioner, Centeral Locking, Power Door Locks",2003,Third Party insurance,Petrol,"30,000 Kms",WB40,First Owner,993 cc,Manual,2003.0,993 CC,60 PS ,78 Nm ,,5,Others,In-Line Engine,993,60 PS @ 6000 rpm ,78 Nm @ 4500 rpm ,4.0,4.0,MPFI,No,3535 mm,1495 mm,1405 mm,2335 mm,765 kg,5 Speed,,Power,5,"Disc, 236 mm",Drums 180 mm,,,5,,Kolkata
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Hyundai,Hyundai EON,2017,1502,Era Plus,₹ 2.70 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Hyundai-Eon-Era-Plus-cars-Kolkata_2a1b6be1-b59f-439f-b56f-a2d6a791d6c0.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Driver Air Bag",2017,Third Party insurance,Petrol,"10,000 Kms",,First Owner,814 cc,Manual,2017.0,814 CC,55.2bhp,74.5Nm,,5,Others,Petrol Engine,814,55.2bhp@5500rpm,74.5Nm@4000rpm,3.0,3.0,MPFI,No,3495mm,1550mm,1500mm,2380mm,880,5 Speed,FWD,Power,5,Disc,Drum,Tubeless,,5,215-litres,Kolkata
0,Petrol,SUV,"30,559",Manual,1,1st Owner,Hyundai,Hyundai Venue,2021,7675,SX Turbo,₹ 8.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Turbo-cars-Kolkata_34c67e57-ac1f-4a8f-a106-5c352a8efbb7.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Jan 2022,Comprehensive,Petrol,"30,559 Kms",WB08,First Owner,998 cc,Manual,2021.0,998 CC,118.35bhp,172Nm,,5,Red,Kappa 1.0 L Turbo GDi Petrol,998,118.35bhp@6000rpm,172Nm@1500-4000rpm,3.0,4.0,GDi,Yes,3995 mm,1770 mm,1605 mm,2500 mm,1340,6-Speed,FWD,Electric,5,Disc,Drum,Radial,,5,350,Kolkata
0,Diesel,SUV,"60,000",Automatic,2,2nd Owner,Hyundai,Hyundai Creta,2018,6439,1.6 SX Automatic Diesel,₹ 8.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Sx-Automatic-Diesel-cars-Kolkata_ec508f92-f8f5-41cb-9af1-f42a2c76c29b.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",2018,Third Party insurance,Diesel,"60,000 Kms",WB08,Second Owner,1582 cc,Automatic,2018.0,1582 CC,126.2bhp,259.87NM,17,5,Others,U2 CRDI VGT Engine,1582,126.2bhp@4000rpm,259.87NM@1500-3000rpm,4.0,4.0,CRDi,Yes,4270mm,1780mm,1665mm,2590mm,1340,6 Speed,FWD,Power,5,Disc,Drum,Tubeless,17,5,400,Kolkata
0,Petrol,Sedan,"50,000",Manual,1,1st Owner,Ford,Ford Aspire,2016,1057,1.2 Ti-VCT Titanium Plus,₹ 3 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Ford-Aspire-1.2-Ti-vct-Titanium-Plus-cars-Kolkata_42717cb8-6e4f-4327-ad93-f49ffb23ed77.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",2016,Third Party insurance,Petrol,"50,000 Kms",WB24,First Owner,1196 cc,Manual,2016.0,1196 CC,86.8bhp,112Nm,14,5,Others,Ti-VCT Petrol Engine,1196,86.8bhp@6300rpm,112Nm@4000rpm,4.0,4.0,Direct Injection,Yes,3995mm,1695mm,1525mm,2491mm,995-1015kg,5 Speed,FWD,Power,5,Ventilated Disc,Drum,Tubeless,14,4,359-litre,Kolkata
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2012,1644,1.2 Magna,₹ 2.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",,https://www.cardekho.com/used-car-details/used-Hyundai-I20-1.2-Magna-cars-Kolkata_665b6af2-319d-4ff4-b78b-26fc35364bbd.htm,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Rear, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",2012,Third Party insurance,Petrol,"20,000 Kms",,First Owner,1197 cc,Manual,2012.0,1197 CC,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",14,5,Others,In-Line Engine,1197,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",4.0,4.0,MPFI,No,3940 mm,1710 mm,1505 mm,"2,525 mm",1020,5 Speed,,Power,5,Disk,Drum,"Tubeless,Radial",14,5,,Kolkata
